"site","year","n_year","flow_metric","current_value","reference_value","deltaH","water_year_type","site.year"
"314WE0779",1993,NA,"Peak_Tim_2",182,182,0,"Wet","314WE0779_1993"
"314WE0779",1993,NA,"Peak_Tim_5",234,234,0,"Wet","314WE0779_1993"
"314WE0779",1993,NA,"SP_Dur",21,21,0,"Wet","314WE0779_1993"
"314WE0779",1993,NA,"SP_Mag",379.1745833,379.1767917,0,"Wet","314WE0779_1993"
"314WE0779",1993,NA,"SP_ROC",0.12220138253609,0.122200813774761,0,"Wet","314WE0779_1993"
"314WE0779",1993,NA,"SP_Tim",240,240,0,"Wet","314WE0779_1993"
"314WE0779",1993,NA,"Wet_BFL_Dur",28,28,0,"Wet","314WE0779_1993"
"314WE0779",1993,NA,"Wet_BFL_Mag_10",3.889658333,3.8896874999,0,"Wet","314WE0779_1993"
"314WE0779",1993,NA,"Wet_BFL_Mag_50",4.049354167,4.049375,0,"Wet","314WE0779_1993"
"314WE0779",1993,NA,"Wet_Tim",212,212,0,"Wet","314WE0779_1993"
"314WE0779",NA,23,"Peak_10",124.99852498,124.9994,0,NA,"314WE0779_NA"
"314WE0779",NA,23,"Peak_2",5.191541667,5.191583333,0,NA,"314WE0779_NA"
"314WE0779",NA,23,"Peak_5",72.992500002,72.992968002,0,NA,"314WE0779_NA"
"314WE0796",NA,23,"Peak_10",41.410125,41.410745666,0,NA,"314WE0796_NA"
"314WE0796",NA,23,"Peak_2",5.617041667,5.617041667,0,NA,"314WE0796_NA"
"314WE0796",NA,23,"Peak_5",27.037575002,27.037877,0,NA,"314WE0796_NA"
"314WE1046",1992,NA,"DS_Dur_WS",224,223,1,"Wet","314WE1046_1992"
"314WE1046",1992,NA,"DS_Mag_50",0.1555833335,0.154333333,0,"Wet","314WE1046_1992"
"314WE1046",1992,NA,"DS_Mag_90",0.9262125001,0.9114666664,0.01,"Wet","314WE1046_1992"
"314WE1046",1992,NA,"DS_Tim",235,236,-1,"Wet","314WE1046_1992"
"314WE1046",1992,NA,"Peak_Dur_2",200,210,-10,"Wet","314WE1046_1992"
"314WE1046",1992,NA,"Peak_Fre_2",2,1,1,"Wet","314WE1046_1992"
"314WE1046",1992,NA,"Peak_Tim_2",133,134,-1,"Wet","314WE1046_1992"
"314WE1046",1992,NA,"SP_Dur",57,58,-1,"Wet","314WE1046_1992"
"314WE1046",1992,NA,"SP_Mag",65.55,65.49004167,0.06,"Wet","314WE1046_1992"
"314WE1046",1992,NA,"SP_ROC",0.019805234631069,0.0197978815289957,0,"Wet","314WE1046_1992"
"314WE1046",1992,NA,"SP_Tim",178,178,0,"Wet","314WE1046_1992"
"314WE1046",1992,NA,"Wet_BFL_Dur",63,63,0,"Wet","314WE1046_1992"
"314WE1046",1992,NA,"Wet_BFL_Mag_10",0,0,0,"Wet","314WE1046_1992"
"314WE1046",1992,NA,"Wet_BFL_Mag_50",3.2205,3.226833333,-0.01,"Wet","314WE1046_1992"
"314WE1046",1992,NA,"Wet_Tim",115,115,0,"Wet","314WE1046_1992"
"314WE1046",2006,NA,"Peak_Dur_2",7,17,-10,"Wet","314WE1046_2006"
"314WE1046",2006,NA,"Peak_Fre_2",2,1,1,"Wet","314WE1046_2006"
"314WE1046",2006,NA,"Peak_Tim_2",78,0,78,"Wet","314WE1046_2006"
"314WE1046",2011,NA,"DS_Tim",219,219,0,"Wet","314WE1046_2011"
"314WE1046",2011,NA,"Peak_Dur_10",1,1,0,"Wet","314WE1046_2011"
"314WE1046",2011,NA,"Peak_Dur_2",186,195,-9,"Wet","314WE1046_2011"
"314WE1046",2011,NA,"Peak_Dur_5",1,1,0,"Wet","314WE1046_2011"
"314WE1046",2011,NA,"Peak_Fre_10",1,1,0,"Wet","314WE1046_2011"
"314WE1046",2011,NA,"Peak_Fre_2",3,1,2,"Wet","314WE1046_2011"
"314WE1046",2011,NA,"Peak_Fre_5",1,1,0,"Wet","314WE1046_2011"
"314WE1046",2011,NA,"Peak_Tim_10",170,170,0,"Wet","314WE1046_2011"
"314WE1046",2011,NA,"Peak_Tim_2",147,170,-23,"Wet","314WE1046_2011"
"314WE1046",2011,NA,"Peak_Tim_5",170,170,0,"Wet","314WE1046_2011"
"314WE1046",2011,NA,"SP_Dur",42,42,0,"Wet","314WE1046_2011"
"314WE1046",2011,NA,"SP_Mag",107.00175,106.8387,0.16,"Wet","314WE1046_2011"
"314WE1046",2011,NA,"SP_ROC",0.0198036696261255,0.0198002863805029,0,"Wet","314WE1046_2011"
"314WE1046",2011,NA,"SP_Tim",177,177,0,"Wet","314WE1046_2011"
"314WE1046",2011,NA,"Wet_BFL_Dur",28,28,0,"Wet","314WE1046_2011"
"314WE1046",2011,NA,"Wet_BFL_Mag_10",0,0,0,"Wet","314WE1046_2011"
"314WE1046",2011,NA,"Wet_BFL_Mag_50",0,0,0,"Wet","314WE1046_2011"
"314WE1046",2011,NA,"Wet_Tim",149,149,0,"Wet","314WE1046_2011"
"314WE1046",NA,23,"Peak_10",353.41872498,353.13774164,0.28,NA,"314WE1046_NA"
"314WE1046",NA,23,"Peak_2",0.207875,0.165375,0.04,NA,"314WE1046_NA"
"314WE1046",NA,23,"Peak_5",164.8256833,164.6567167,0.17,NA,"314WE1046_NA"
"315CE0584",1993,NA,"DS_Dur_WS",123,123,0,"Wet","315CE0584_1993"
"315CE0584",1993,NA,"DS_Mag_50",1.354708333,1.355708333,0,"Wet","315CE0584_1993"
"315CE0584",1993,NA,"DS_Mag_90",1.377,1.378,0,"Wet","315CE0584_1993"
"315CE0584",1993,NA,"DS_Tim",263,263,0,"Wet","315CE0584_1993"
"315CE0584",1993,NA,"Peak_Dur_10",2,2,0,"Wet","315CE0584_1993"
"315CE0584",1993,NA,"Peak_Dur_2",110,111,-1,"Wet","315CE0584_1993"
"315CE0584",1993,NA,"Peak_Dur_5",3,3,0,"Wet","315CE0584_1993"
"315CE0584",1993,NA,"Peak_Fre_10",1,1,0,"Wet","315CE0584_1993"
"315CE0584",1993,NA,"Peak_Fre_2",6,6,0,"Wet","315CE0584_1993"
"315CE0584",1993,NA,"Peak_Fre_5",1,1,0,"Wet","315CE0584_1993"
"315CE0584",1993,NA,"Peak_Tim_10",236,236,0,"Wet","315CE0584_1993"
"315CE0584",1993,NA,"Peak_Tim_2",187,187,0,"Wet","315CE0584_1993"
"315CE0584",1993,NA,"Peak_Tim_5",236,236,0,"Wet","315CE0584_1993"
"315CE0584",1993,NA,"SP_Dur",23,23,0,"Wet","315CE0584_1993"
"315CE0584",1993,NA,"SP_Mag",35.2615,35.19954167,0.06,"Wet","315CE0584_1993"
"315CE0584",1993,NA,"SP_ROC",0.0854773561967813,0.085516974573375,0,"Wet","315CE0584_1993"
"315CE0584",1993,NA,"SP_Tim",240,240,0,"Wet","315CE0584_1993"
"315CE0584",1993,NA,"Wet_BFL_Dur",157,157,0,"Wet","315CE0584_1993"
"315CE0584",1993,NA,"Wet_BFL_Mag_10",0.66565,0.662783333,0,"Wet","315CE0584_1993"
"315CE0584",1993,NA,"Wet_BFL_Mag_50",1.058833333,1.044458333,0.01,"Wet","315CE0584_1993"
"315CE0584",1993,NA,"Wet_Tim",83,83,0,"Wet","315CE0584_1993"
"315CE0584",1998,NA,"DS_Tim",203,203,0,"Wet","315CE0584_1998"
"315CE0584",1998,NA,"Peak_Dur_10",2,2,0,"Wet","315CE0584_1998"
"315CE0584",1998,NA,"Peak_Dur_2",58,58,0,"Wet","315CE0584_1998"
"315CE0584",1998,NA,"Peak_Dur_5",6,6,0,"Wet","315CE0584_1998"
"315CE0584",1998,NA,"Peak_Fre_10",2,2,0,"Wet","315CE0584_1998"
"315CE0584",1998,NA,"Peak_Fre_2",4,4,0,"Wet","315CE0584_1998"
"315CE0584",1998,NA,"Peak_Fre_5",2,2,0,"Wet","315CE0584_1998"
"315CE0584",1998,NA,"Peak_Tim_10",127.5,127.5,0,"Wet","315CE0584_1998"
"315CE0584",1998,NA,"Peak_Tim_2",156,156,0,"Wet","315CE0584_1998"
"315CE0584",1998,NA,"Peak_Tim_5",126.5,126.5,0,"Wet","315CE0584_1998"
"315CE0584",1998,NA,"SP_Dur",54,54,0,"Wet","315CE0584_1998"
"315CE0584",1998,NA,"SP_Mag",12.09595833,12.05529167,0.04,"Wet","315CE0584_1998"
"315CE0584",1998,NA,"SP_ROC",0.102661934338953,0.106026323470151,0,"Wet","315CE0584_1998"
"315CE0584",1998,NA,"SP_Tim",149,149,0,"Wet","315CE0584_1998"
"315CE0584",1998,NA,"Wet_BFL_Dur",59,59,0,"Wet","315CE0584_1998"
"315CE0584",1998,NA,"Wet_BFL_Mag_10",0.1497333336,0.149825,0,"Wet","315CE0584_1998"
"315CE0584",1998,NA,"Wet_BFL_Mag_50",2.457458333,2.459208333,0,"Wet","315CE0584_1998"
"315CE0584",1998,NA,"Wet_Tim",90,90,0,"Wet","315CE0584_1998"
"315CE0584",2010,NA,"DS_Dur_WS",230,230,0,"Wet","315CE0584_2010"
"315CE0584",2010,NA,"DS_Mag_50",0.024,0.023520835,0,"Wet","315CE0584_2010"
"315CE0584",2010,NA,"DS_Mag_90",0.025,0.025,0,"Wet","315CE0584_2010"
"315CE0584",2010,NA,"DS_Tim",197,197,0,"Wet","315CE0584_2010"
"315CE0584",2010,NA,"Peak_Dur_2",1,1,0,"Wet","315CE0584_2010"
"315CE0584",2010,NA,"Peak_Fre_2",1,1,0,"Wet","315CE0584_2010"
"315CE0584",2010,NA,"Peak_Tim_2",150,150,0,"Wet","315CE0584_2010"
"315CE0584",2010,NA,"SP_Dur",42,42,0,"Wet","315CE0584_2010"
"315CE0584",2010,NA,"SP_Mag",1.01875,1.019458,0,"Wet","315CE0584_2010"
"315CE0584",2010,NA,"SP_ROC",0.189534866879394,0.183225686465524,0.01,"Wet","315CE0584_2010"
"315CE0584",2010,NA,"SP_Tim",155,155,0,"Wet","315CE0584_2010"
"315CE0584",2010,NA,"Wet_BFL_Dur",43,42,1,"Wet","315CE0584_2010"
"315CE0584",2010,NA,"Wet_BFL_Mag_10",0,0,0,"Wet","315CE0584_2010"
"315CE0584",2010,NA,"Wet_BFL_Mag_50",0.035291667,0.031166665,0,"Wet","315CE0584_2010"
"315CE0584",2010,NA,"Wet_Tim",112,113,-1,"Wet","315CE0584_2010"
"315CE0584",NA,23,"Peak_10",32.981325,32.959091664,0.02,NA,"315CE0584_NA"
"315CE0584",NA,23,"Peak_2",1.373375,1.374333,0,NA,"315CE0584_NA"
"315CE0584",NA,23,"Peak_5",23.676791668,23.656306998,0.02,NA,"315CE0584_NA"
"315GAVGSP",NA,23,"Peak_10",199.397674974,197.28666664,2.11,NA,"315GAVGSP_NA"
"315GAVGSP",NA,23,"Peak_2",5,5,0,NA,"315GAVGSP_NA"
"315GAVGSP",NA,23,"Peak_5",5.8389750002,5,0.84,NA,"315GAVGSP_NA"
"315MIU",1998,NA,"DS_Tim",235,236,-1,"Wet","315MIU_1998"
"315MIU",1998,NA,"Peak_Dur_2",252,311,-59,"Wet","315MIU_1998"
"315MIU",1998,NA,"Peak_Dur_5",41,42,-1,"Wet","315MIU_1998"
"315MIU",1998,NA,"Peak_Fre_2",2,2,0,"Wet","315MIU_1998"
"315MIU",1998,NA,"Peak_Fre_5",2,2,0,"Wet","315MIU_1998"
"315MIU",1998,NA,"Peak_Tim_2",61.5,62,-0.5,"Wet","315MIU_1998"
"315MIU",1998,NA,"Peak_Tim_5",152.5,152.5,0,"Wet","315MIU_1998"
"315MIU",1998,NA,"SP_Dur",49,50,-1,"Wet","315MIU_1998"
"315MIU",1998,NA,"SP_Mag",9.170166667,9.146041667,0.02,"Wet","315MIU_1998"
"315MIU",1998,NA,"SP_ROC",0.0227656358886235,0.0221906836857167,0,"Wet","315MIU_1998"
"315MIU",1998,NA,"SP_Tim",186,186,0,"Wet","315MIU_1998"
"315MIU",1998,NA,"Wet_BFL_Dur",76,76,0,"Wet","315MIU_1998"
"315MIU",1998,NA,"Wet_BFL_Mag_10",0.3226041665,0.323625,0,"Wet","315MIU_1998"
"315MIU",1998,NA,"Wet_BFL_Mag_50",17.3678125,17.465125,-0.1,"Wet","315MIU_1998"
"315MIU",1998,NA,"Wet_Tim",110,110,0,"Wet","315MIU_1998"
"315MIU",NA,23,"Peak_10",149.07994164,147.460750026,1.62,NA,"315MIU_NA"
"315MIU",NA,23,"Peak_2",0.415,0.3612083,0.05,NA,"315MIU_NA"
"315MIU",NA,23,"Peak_5",13.8831583312,13.6192666668,0.26,NA,"315MIU_NA"
"402BA0079",2006,NA,"Peak_Dur_2",2,2,0,"Wet","402BA0079_2006"
"402BA0079",2006,NA,"Peak_Fre_2",1,1,0,"Wet","402BA0079_2006"
"402BA0079",2006,NA,"Peak_Tim_2",185,185,0,"Wet","402BA0079_2006"
"402BA0079",2006,NA,"SP_Mag",74.835375,49.03017,25.81,"Wet","402BA0079_2006"
"402BA0079",2006,NA,"SP_Tim",189,190,-1,"Wet","402BA0079_2006"
"402BA0079",2011,NA,"DS_Tim",188,188,0,"Wet","402BA0079_2011"
"402BA0079",2011,NA,"Peak_Dur_2",10,67,-57,"Wet","402BA0079_2011"
"402BA0079",2011,NA,"Peak_Dur_5",1,1,0,"Wet","402BA0079_2011"
"402BA0079",2011,NA,"Peak_Fre_2",6,5,1,"Wet","402BA0079_2011"
"402BA0079",2011,NA,"Peak_Fre_5",1,1,0,"Wet","402BA0079_2011"
"402BA0079",2011,NA,"Peak_Tim_2",127.5,85,42.5,"Wet","402BA0079_2011"
"402BA0079",2011,NA,"Peak_Tim_5",170,170,0,"Wet","402BA0079_2011"
"402BA0079",2011,NA,"SP_Dur",14,14,0,"Wet","402BA0079_2011"
"402BA0079",2011,NA,"SP_Mag",1399.596375,1362.738,36.86,"Wet","402BA0079_2011"
"402BA0079",2011,NA,"SP_ROC",0.00239843447635015,0.00239766015648591,0,"Wet","402BA0079_2011"
"402BA0079",2011,NA,"SP_Tim",174,174,0,"Wet","402BA0079_2011"
"402BA0079",2011,NA,"Wet_BFL_Dur",113,112,1,"Wet","402BA0079_2011"
"402BA0079",2011,NA,"Wet_BFL_Mag_10",8.2017,8.2617795,-0.06,"Wet","402BA0079_2011"
"402BA0079",2011,NA,"Wet_BFL_Mag_50",19.04233333,19.154185,-0.11,"Wet","402BA0079_2011"
"402BA0079",2011,NA,"Wet_Tim",61,62,-1,"Wet","402BA0079_2011"
"402BA0079",NA,23,"Peak_10",1689.320375,1660.314,29.01,NA,"402BA0079_NA"
"402BA0079",NA,23,"Peak_2",58.48008333,26.64766667,31.83,NA,"402BA0079_NA"
"402BA0079",NA,23,"Peak_5",925.47003332,894.90428,30.57,NA,"402BA0079_NA"
"402BA0095",2010,NA,"DS_Dur_WS",255,255,0,"Wet","402BA0095_2010"
"402BA0095",2010,NA,"DS_Mag_50",0.324,0.324,0,"Wet","402BA0095_2010"
"402BA0095",2010,NA,"DS_Mag_90",0.347,0.347,0,"Wet","402BA0095_2010"
"402BA0095",2010,NA,"DS_Tim",171,171,0,"Wet","402BA0095_2010"
"402BA0095",2010,NA,"FA_Dur",5,5,0,"Wet","402BA0095_2010"
"402BA0095",2010,NA,"FA_Mag",3.79105853788758,3.79072101066754,0,"Wet","402BA0095_2010"
"402BA0095",2010,NA,"FA_Tim",14,14,0,"Wet","402BA0095_2010"
"402BA0095",2010,NA,"Peak_Dur_2",4,4,0,"Wet","402BA0095_2010"
"402BA0095",2010,NA,"Peak_Fre_2",1,1,0,"Wet","402BA0095_2010"
"402BA0095",2010,NA,"Peak_Tim_2",112,112,0,"Wet","402BA0095_2010"
"402BA0095",2010,NA,"SP_Dur",16,16,0,"Wet","402BA0095_2010"
"402BA0095",2010,NA,"SP_Mag",2.893,2.893833,0,"Wet","402BA0095_2010"
"402BA0095",2010,NA,"SP_ROC",0.0644189558567952,0.0646207236020175,0,"Wet","402BA0095_2010"
"402BA0095",2010,NA,"SP_Tim",155,155,0,"Wet","402BA0095_2010"
"402BA0095",2010,NA,"Wet_BFL_Dur",67,78,-11,"Wet","402BA0095_2010"
"402BA0095",2010,NA,"Wet_BFL_Mag_10",0.14475,0.14485,0,"Wet","402BA0095_2010"
"402BA0095",2010,NA,"Wet_BFL_Mag_50",0.517583333,0.28266665,0.23,"Wet","402BA0095_2010"
"402BA0095",2010,NA,"Wet_Tim",88,77,11,"Wet","402BA0095_2010"
"402BA0095",2011,NA,"DS_Tim",199,199,0,"Wet","402BA0095_2011"
"402BA0095",2011,NA,"Peak_Dur_2",16,16,0,"Wet","402BA0095_2011"
"402BA0095",2011,NA,"Peak_Fre_2",2,2,0,"Wet","402BA0095_2011"
"402BA0095",2011,NA,"Peak_Tim_2",124.5,124.5,0,"Wet","402BA0095_2011"
"402BA0095",2011,NA,"SP_Dur",20,20,0,"Wet","402BA0095_2011"
"402BA0095",2011,NA,"SP_Mag",15.08870833,15.08508,0,"Wet","402BA0095_2011"
"402BA0095",2011,NA,"SP_ROC",0.0930293630689834,0.0931953835218055,0,"Wet","402BA0095_2011"
"402BA0095",2011,NA,"SP_Tim",179,179,0,"Wet","402BA0095_2011"
"402BA0095",2011,NA,"Wet_BFL_Dur",119,119,0,"Wet","402BA0095_2011"
"402BA0095",2011,NA,"Wet_BFL_Mag_10",0.25285,0.25152502,0,"Wet","402BA0095_2011"
"402BA0095",2011,NA,"Wet_BFL_Mag_50",0.399291667,0.3980833,0,"Wet","402BA0095_2011"
"402BA0095",2011,NA,"Wet_Tim",60,60,0,"Wet","402BA0095_2011"
"402BA0095",NA,23,"Peak_10",40.927566664,40.914418,0.01,NA,"402BA0095_NA"
"402BA0095",NA,23,"Peak_2",7.262333333,7.257333333,0,NA,"402BA0095_NA"
"402BA0095",NA,23,"Peak_5",22.326175,22.325082002,0,NA,"402BA0095_NA"
"402BA0143",1996,NA,"DS_Dur_WS",275,264,11,"Moderate","402BA0143_1996"
"402BA0143",1996,NA,"DS_Mag_50",54.75708333,54.367375,0.39,"Moderate","402BA0143_1996"
"402BA0143",1996,NA,"DS_Mag_90",71.232324998,69.647337501,1.58,"Moderate","402BA0143_1996"
"402BA0143",1996,NA,"DS_Tim",171,182,-11,"Moderate","402BA0143_1996"
"402BA0143",1996,NA,"SP_Dur",24,35,-11,"Moderate","402BA0143_1996"
"402BA0143",1996,NA,"SP_Mag",1406.407083,1354.673333,51.73,"Moderate","402BA0143_1996"
"402BA0143",1996,NA,"SP_ROC",0.00239711641252144,0.00239701500587319,0,"Moderate","402BA0143_1996"
"402BA0143",1996,NA,"SP_Tim",147,147,0,"Moderate","402BA0143_1996"
"402BA0143",2010,NA,"DS_Dur_WS",263,262,1,"Wet","402BA0143_2010"
"402BA0143",2010,NA,"DS_Mag_50",37.97175,38.248435,-0.28,"Wet","402BA0143_2010"
"402BA0143",2010,NA,"DS_Mag_90",49.008133334,49.139431,-0.13,"Wet","402BA0143_2010"
"402BA0143",2010,NA,"DS_Tim",165,166,-1,"Wet","402BA0143_2010"
"402BA0143",2010,NA,"SP_Dur",12,13,-1,"Wet","402BA0143_2010"
"402BA0143",2010,NA,"SP_Mag",1305.771917,1278.888,26.88,"Wet","402BA0143_2010"
"402BA0143",2010,NA,"SP_ROC",0.00239712154012926,0.00239712977036165,0,"Wet","402BA0143_2010"
"402BA0143",2010,NA,"SP_Tim",153,153,0,"Wet","402BA0143_2010"
"402BA0143",2010,NA,"Wet_BFL_Dur",62,62,0,"Wet","402BA0143_2010"
"402BA0143",2010,NA,"Wet_BFL_Mag_10",15.217779167,15.310251,-0.09,"Wet","402BA0143_2010"
"402BA0143",2010,NA,"Wet_BFL_Mag_50",44.517208335,37.971915,6.55,"Wet","402BA0143_2010"
"402BA0143",2010,NA,"Wet_Tim",91,91,0,"Wet","402BA0143_2010"
"402BA0143",2011,NA,"DS_Tim",188,188,0,"Wet","402BA0143_2011"
"402BA0143",2011,NA,"Peak_Dur_2",2,2,0,"Wet","402BA0143_2011"
"402BA0143",2011,NA,"Peak_Fre_2",1,1,0,"Wet","402BA0143_2011"
"402BA0143",2011,NA,"Peak_Tim_2",170,170,0,"Wet","402BA0143_2011"
"402BA0143",2011,NA,"SP_Dur",13,13,0,"Wet","402BA0143_2011"
"402BA0143",2011,NA,"SP_Mag",2054.749792,1993.771,60.98,"Wet","402BA0143_2011"
"402BA0143",2011,NA,"SP_ROC",0.00239728347579572,0.00239723999902998,0,"Wet","402BA0143_2011"
"402BA0143",2011,NA,"SP_Tim",175,175,0,"Wet","402BA0143_2011"
"402BA0143",2011,NA,"Wet_BFL_Dur",113,113,0,"Wet","402BA0143_2011"
"402BA0143",2011,NA,"Wet_BFL_Mag_10",27.410450002,27.643274,-0.23,"Wet","402BA0143_2011"
"402BA0143",2011,NA,"Wet_BFL_Mag_50",62.19891667,62.57688,-0.38,"Wet","402BA0143_2011"
"402BA0143",2011,NA,"Wet_Tim",62,62,0,"Wet","402BA0143_2011"
"402BA0143",NA,23,"Peak_10",6684.546267,6610.4556,74.09,NA,"402BA0143_NA"
"402BA0143",NA,23,"Peak_2",1831.797167,1781.261,50.54,NA,"402BA0143_NA"
"402BA0143",NA,23,"Peak_5",3068.2304668,3009.0148832,59.22,NA,"402BA0143_NA"
"402BA0287",1992,NA,"DS_Dur_WS",256,256,0,"Wet","402BA0287_1992"
"402BA0287",1992,NA,"DS_Mag_50",9.9576666665,9.9585833335,0,"Wet","402BA0287_1992"
"402BA0287",1992,NA,"DS_Mag_90",14.127375,14.1285625,0,"Wet","402BA0287_1992"
"402BA0287",1992,NA,"DS_Tim",197,197,0,"Wet","402BA0287_1992"
"402BA0287",1992,NA,"Peak_Dur_2",27,27,0,"Wet","402BA0287_1992"
"402BA0287",1992,NA,"Peak_Fre_2",3,3,0,"Wet","402BA0287_1992"
"402BA0287",1992,NA,"Peak_Tim_2",157,157,0,"Wet","402BA0287_1992"
"402BA0287",1992,NA,"SP_Dur",54,54,0,"Wet","402BA0287_1992"
"402BA0287",1992,NA,"SP_Mag",337.2054583,337.2353333,-0.03,"Wet","402BA0287_1992"
"402BA0287",1992,NA,"SP_ROC",0.113859603010839,0.1138609229624,0,"Wet","402BA0287_1992"
"402BA0287",1992,NA,"SP_Tim",143,143,0,"Wet","402BA0287_1992"
"402BA0287",1992,NA,"Wet_BFL_Dur",27,27,0,"Wet","402BA0287_1992"
"402BA0287",1992,NA,"Wet_BFL_Mag_10",3.261708333,3.239675,0.02,"Wet","402BA0287_1992"
"402BA0287",1992,NA,"Wet_BFL_Mag_50",3.3685,3.357291667,0.01,"Wet","402BA0287_1992"
"402BA0287",1992,NA,"Wet_Tim",116,116,0,"Wet","402BA0287_1992"
"402BA0287",1995,NA,"DS_Tim",198,198,0,"Wet","402BA0287_1995"
"402BA0287",1995,NA,"Peak_Dur_10",1,1,0,"Wet","402BA0287_1995"
"402BA0287",1995,NA,"Peak_Dur_2",71,71,0,"Wet","402BA0287_1995"
"402BA0287",1995,NA,"Peak_Dur_5",7,7,0,"Wet","402BA0287_1995"
"402BA0287",1995,NA,"Peak_Fre_10",1,1,0,"Wet","402BA0287_1995"
"402BA0287",1995,NA,"Peak_Fre_2",3,3,0,"Wet","402BA0287_1995"
"402BA0287",1995,NA,"Peak_Fre_5",3,3,0,"Wet","402BA0287_1995"
"402BA0287",1995,NA,"Peak_Tim_10",101,101,0,"Wet","402BA0287_1995"
"402BA0287",1995,NA,"Peak_Tim_2",136,136,0,"Wet","402BA0287_1995"
"402BA0287",1995,NA,"Peak_Tim_5",115,115,0,"Wet","402BA0287_1995"
"402BA0287",1995,NA,"SP_Dur",21,21,0,"Wet","402BA0287_1995"
"402BA0287",1995,NA,"SP_Mag",306.0680417,305.8907917,0.18,"Wet","402BA0287_1995"
"402BA0287",1995,NA,"SP_ROC",0.0480833619870642,0.0480830601351927,0,"Wet","402BA0287_1995"
"402BA0287",1995,NA,"SP_Tim",177,177,0,"Wet","402BA0287_1995"
"402BA0287",1995,NA,"Wet_BFL_Dur",92,92,0,"Wet","402BA0287_1995"
"402BA0287",1995,NA,"Wet_BFL_Mag_10",4.4143499997,4.3996333333,0.01,"Wet","402BA0287_1995"
"402BA0287",1995,NA,"Wet_BFL_Mag_50",76.6475,76.654375,-0.01,"Wet","402BA0287_1995"
"402BA0287",1995,NA,"Wet_Tim",85,85,0,"Wet","402BA0287_1995"
"402BA0287",NA,23,"Peak_10",1175.57723334,1175.25065806,0.33,NA,"402BA0287_NA"
"402BA0287",NA,23,"Peak_2",41.4655,41.46629,0,NA,"402BA0287_NA"
"402BA0287",NA,23,"Peak_5",579.8009917,579.71472,0.09,NA,"402BA0287_NA"
"402BA0335",1998,NA,"DS_Tim",297,298,-1,"Wet","402BA0335_1998"
"402BA0335",1998,NA,"FA_Dur",2,2,0,"Wet","402BA0335_1998"
"402BA0335",1998,NA,"FA_Mag",3843.24520995203,3754.73250643403,88.51,"Wet","402BA0335_1998"
"402BA0335",1998,NA,"FA_Tim",66,66,0,"Wet","402BA0335_1998"
"402BA0335",1998,NA,"Peak_Dur_2",7,7,0,"Wet","402BA0335_1998"
"402BA0335",1998,NA,"Peak_Dur_5",4,4,0,"Wet","402BA0335_1998"
"402BA0335",1998,NA,"Peak_Fre_2",4,4,0,"Wet","402BA0335_1998"
"402BA0335",1998,NA,"Peak_Fre_5",3,3,0,"Wet","402BA0335_1998"
"402BA0335",1998,NA,"Peak_Tim_2",136,136,0,"Wet","402BA0335_1998"
"402BA0335",1998,NA,"Peak_Tim_5",130,130,0,"Wet","402BA0335_1998"
"402BA0335",1998,NA,"SP_Dur",68,69,-1,"Wet","402BA0335_1998"
"402BA0335",1998,NA,"SP_Mag",420.4542083,417.496625,2.96,"Wet","402BA0335_1998"
"402BA0335",1998,NA,"SP_ROC",0.0159322381629273,0.0159274411362192,0,"Wet","402BA0335_1998"
"402BA0335",1998,NA,"SP_Tim",229,229,0,"Wet","402BA0335_1998"
"402BA0335",1998,NA,"Wet_BFL_Dur",127,127,0,"Wet","402BA0335_1998"
"402BA0335",1998,NA,"Wet_BFL_Mag_10",163.8710167,160.4831583,3.39,"Wet","402BA0335_1998"
"402BA0335",1998,NA,"Wet_BFL_Mag_50",300.6364583,292.3577917,8.28,"Wet","402BA0335_1998"
"402BA0335",1998,NA,"Wet_Tim",102,102,0,"Wet","402BA0335_1998"
"402BA0335",2000,NA,"DS_Dur_WS",238,237,1,"Moderate","402BA0335_2000"
"402BA0335",2000,NA,"DS_Mag_50",11.101875,10.44129,0.66,"Moderate","402BA0335_2000"
"402BA0335",2000,NA,"DS_Mag_90",49.00457083,47.285302,1.72,"Moderate","402BA0335_2000"
"402BA0335",2000,NA,"DS_Tim",216,218,-2,"Moderate","402BA0335_2000"
"402BA0335",2000,NA,"Peak_Dur_2",1,1,0,"Moderate","402BA0335_2000"
"402BA0335",2000,NA,"Peak_Fre_2",1,1,0,"Moderate","402BA0335_2000"
"402BA0335",2000,NA,"Peak_Tim_2",145,145,0,"Moderate","402BA0335_2000"
"402BA0335",2000,NA,"SP_Dur",13,55,-42,"Moderate","402BA0335_2000"
"402BA0335",2000,NA,"SP_Mag",155.816125,1187.749,-1031.93,"Moderate","402BA0335_2000"
"402BA0335",2000,NA,"SP_ROC",0.0172114186507973,0.0187654924900437,0,"Moderate","402BA0335_2000"
"402BA0335",2000,NA,"SP_Tim",203,163,40,"Moderate","402BA0335_2000"
"402BA0335",2000,NA,"Wet_BFL_Dur",81,42,39,"Moderate","402BA0335_2000"
"402BA0335",2000,NA,"Wet_BFL_Mag_10",1.062666667,0.006,1.06,"Moderate","402BA0335_2000"
"402BA0335",2000,NA,"Wet_BFL_Mag_50",157.0598333,356.9784,-199.92,"Moderate","402BA0335_2000"
"402BA0335",2000,NA,"Wet_Tim",122,121,1,"Moderate","402BA0335_2000"
