site,summary.statistic,n_year,flow_metric,current_value,reference_value,deltaH,notes,site.year
314WE0542,mean,6,Peak_Fre_2,NA,NA,0,NA,NA
314WE0542,min,2,Peak_Fre_5,3,1,2,"Wet, 1992",314WE0542_1992
314WE0542,median,2,Peak_Fre_5,NA,NA,3,NA,NA
314WE0542,max,2,Peak_Fre_5,5,1,4,"Wet, 1995",314WE0542_1995
314WE0542,mean,2,Peak_Fre_5,NA,NA,3,NA,NA
314WE0542,min,6,Peak_Tim_2,123,123,0,"Wet, 1992",314WE0542_1992
314WE0542,median,6,Peak_Tim_2,123,123,0,"Moderate, 1997",314WE0542_1997
314WE0542,max,6,Peak_Tim_2,123,123,0,"Dry, 2007",314WE0542_2007
314WE0542,mean,6,Peak_Tim_2,NA,NA,0,NA,NA
314WE0542,min,2,Peak_Tim_5,155,123,32,"Wet, 1995",314WE0542_1995
314WE0542,median,2,Peak_Tim_5,NA,NA,32.5,NA,NA
314WE0542,max,2,Peak_Tim_5,156,123,33,"Wet, 1992",314WE0542_1992
314WE0542,mean,2,Peak_Tim_5,NA,NA,32.5,NA,NA
314WE0542,min,6,SP_Dur,77,75,2,"Wet, 1995",314WE0542_1995
314WE0542,median,6,SP_Dur,145,118,27,"Moderate, 1999",314WE0542_1999
314WE0542,max,6,SP_Dur,145,118,27,"Dry, 2007",314WE0542_2007
314WE0542,mean,6,SP_Dur,NA,NA,21,NA,NA
314WE0542,min,6,SP_Mag,5,5,0,"Moderate, 1997",314WE0542_1997
314WE0542,median,6,SP_Mag,5,5,0,"Moderate, 2003",314WE0542_2003
314WE0542,max,6,SP_Mag,183.0438333,182.5250417,0.52,"Wet, 1995",314WE0542_1995
314WE0542,mean,6,SP_Mag,NA,NA,0.116666667,NA,NA
314WE0542,min,6,SP_ROC,0.37254902,0.4925,-0.12,"Wet, 1992",314WE0542_1992
314WE0542,median,6,SP_ROC,0.595238095,0.625,-0.03,"Moderate, 1999",314WE0542_1999
314WE0542,max,6,SP_ROC,0.005716955,0.005768503,0,"Wet, 1995",314WE0542_1995
314WE0542,mean,6,SP_ROC,NA,NA,-0.04,NA,NA
314WE0542,min,6,SP_Tim,144,173,-29,"Moderate, 1997",314WE0542_1997
314WE0542,median,6,SP_Tim,144,173,-29,"Moderate, 1999",314WE0542_1999
314WE0542,max,6,SP_Tim,177,177,0,"Wet, 1995",314WE0542_1995
314WE0542,mean,6,SP_Tim,NA,NA,-21.33333333,NA,NA
314WE0542,min,6,Wet_BFL_Dur,95,124,-29,"Moderate, 1997",314WE0542_1997
314WE0542,median,6,Wet_BFL_Dur,95,124,-29,"Moderate, 1999",314WE0542_1999
314WE0542,max,6,Wet_BFL_Dur,102,94,8,"Wet, 1995",314WE0542_1995
314WE0542,mean,6,Wet_BFL_Dur,NA,NA,-18.66666667,NA,NA
314WE0542,min,6,Wet_BFL_Mag_10,1.7,3,-1.3,"Wet, 1995",314WE0542_1995
314WE0542,median,6,Wet_BFL_Mag_10,0.41,1.5,-1.09,"Moderate, 1999",314WE0542_1999
314WE0542,max,6,Wet_BFL_Mag_10,0.41,0.4,0.01,"Wet, 1992",314WE0542_1992
314WE0542,mean,6,Wet_BFL_Mag_10,NA,NA,-0.941666667,NA,NA
314WE0542,min,6,Wet_BFL_Mag_50,5,5,0,"Wet, 1995",314WE0542_1995
314WE0542,median,6,Wet_BFL_Mag_50,4.5,3,1.5,"Moderate, 1997",314WE0542_1997
314WE0542,max,6,Wet_BFL_Mag_50,4.5,3,1.5,"Dry, 2007",314WE0542_2007
314WE0542,mean,6,Wet_BFL_Mag_50,NA,NA,1.25,NA,NA
314WE0542,min,6,Wet_Tim,39,47,-8,"Wet, 1992",314WE0542_1992
314WE0542,median,6,Wet_Tim,49,49,0,"Moderate, 1999",314WE0542_1999
314WE0542,max,6,Wet_Tim,49,49,0,"Dry, 2007",314WE0542_2007
314WE0542,mean,6,Wet_Tim,NA,NA,-2.666666667,NA,NA
314WE0542,min,1,FA_Dur,22,22,0,"Wet, 1995",314WE0542_1995
314WE0542,median,1,FA_Dur,22,22,0,"Wet, 1995",314WE0542_1995
314WE0542,max,1,FA_Dur,22,22,0,"Wet, 1995",314WE0542_1995
314WE0542,mean,1,FA_Dur,NA,NA,0,NA,NA
314WE0542,min,1,FA_Mag,1.837881793,1.603777968,0.23,"Wet, 1995",314WE0542_1995
314WE0542,median,1,FA_Mag,1.837881793,1.603777968,0.23,"Wet, 1995",314WE0542_1995
314WE0542,max,1,FA_Mag,1.837881793,1.603777968,0.23,"Wet, 1995",314WE0542_1995
314WE0542,mean,1,FA_Mag,NA,NA,0.23,NA,NA
314WE0542,min,1,FA_Tim,63,63,0,"Wet, 1995",314WE0542_1995
314WE0542,median,1,FA_Tim,63,63,0,"Wet, 1995",314WE0542_1995
314WE0542,max,1,FA_Tim,63,63,0,"Wet, 1995",314WE0542_1995
314WE0542,mean,1,FA_Tim,NA,NA,0,NA,NA
314WE0542,min,1,Peak_Dur_10,54,116,-62,"Wet, 1995",314WE0542_1995
314WE0542,median,1,Peak_Dur_10,54,116,-62,"Wet, 1995",314WE0542_1995
314WE0542,max,1,Peak_Dur_10,54,116,-62,"Wet, 1995",314WE0542_1995
314WE0542,mean,1,Peak_Dur_10,NA,NA,-62,NA,NA
314WE0542,min,1,Peak_Fre_10,3,1,2,"Wet, 1995",314WE0542_1995
314WE0542,median,1,Peak_Fre_10,3,1,2,"Wet, 1995",314WE0542_1995
314WE0542,max,1,Peak_Fre_10,3,1,2,"Wet, 1995",314WE0542_1995
314WE0542,mean,1,Peak_Fre_10,NA,NA,2,NA,NA
314WE0542,min,1,Peak_Tim_10,160,123,37,"Wet, 1995",314WE0542_1995
314WE0542,median,1,Peak_Tim_10,160,123,37,"Wet, 1995",314WE0542_1995
314WE0542,max,1,Peak_Tim_10,160,123,37,"Wet, 1995",314WE0542_1995
314WE0542,mean,1,Peak_Tim_10,NA,NA,37,NA,NA
314WE0542,NA,23,Peak_10,5.561341667,5,0.56,NA,314WE0542_NA
314WE0542,NA,23,Peak_2,5,5,0,NA,314WE0542_NA
314WE0542,NA,23,Peak_5,5.0042,5,0,NA,314WE0542_NA
314WE0677,min,3,DS_Tim,192,192,0,"Moderate, 2000",314WE0677_2000
314WE0677,median,3,DS_Tim,199,199,0,"Moderate, 1991",314WE0677_1991
314WE0677,max,3,DS_Tim,317,317,0,"Wet, 1998",314WE0677_1998
314WE0677,mean,3,DS_Tim,NA,NA,0,NA,NA
314WE0677,min,2,Peak_Dur_10,1,1,0,"Moderate, 1991",314WE0677_1991
314WE0677,median,2,Peak_Dur_10,1,1,0,"Moderate, 1991",314WE0677_1991
314WE0677,max,2,Peak_Dur_10,6,6,0,"Wet, 1998",314WE0677_1998
314WE0677,mean,2,Peak_Dur_10,NA,NA,0,NA,NA
314WE0677,min,3,Peak_Dur_2,21,21,0,"Moderate, 1991",314WE0677_1991
314WE0677,median,3,Peak_Dur_2,27,27,0,"Moderate, 2000",314WE0677_2000
314WE0677,max,3,Peak_Dur_2,241,241,0,"Wet, 1998",314WE0677_1998
314WE0677,mean,3,Peak_Dur_2,NA,NA,0,NA,NA
314WE0677,min,2,Peak_Dur_5,3,3,0,"Moderate, 1991",314WE0677_1991
314WE0677,median,2,Peak_Dur_5,3,3,0,"Moderate, 1991",314WE0677_1991
314WE0677,max,2,Peak_Dur_5,8,8,0,"Wet, 1998",314WE0677_1998
314WE0677,mean,2,Peak_Dur_5,NA,NA,0,NA,NA
314WE0677,min,2,Peak_Fre_10,1,1,0,"Moderate, 1991",314WE0677_1991
314WE0677,median,2,Peak_Fre_10,1,1,0,"Moderate, 1991",314WE0677_1991
314WE0677,max,2,Peak_Fre_10,1,1,0,"Wet, 1998",314WE0677_1998
314WE0677,mean,2,Peak_Fre_10,NA,NA,0,NA,NA
314WE0677,min,3,Peak_Fre_2,1,1,0,"Moderate, 1991",314WE0677_1991
314WE0677,median,3,Peak_Fre_2,1,1,0,"Wet, 1998",314WE0677_1998
314WE0677,max,3,Peak_Fre_2,1,1,0,"Moderate, 2000",314WE0677_2000
314WE0677,mean,3,Peak_Fre_2,NA,NA,0,NA,NA
314WE0677,min,2,Peak_Fre_5,1,1,0,"Moderate, 1991",314WE0677_1991
314WE0677,median,2,Peak_Fre_5,1,1,0,"Moderate, 1991",314WE0677_1991
314WE0677,max,2,Peak_Fre_5,1,1,0,"Wet, 1998",314WE0677_1998
314WE0677,mean,2,Peak_Fre_5,NA,NA,0,NA,NA
314WE0677,min,2,Peak_Tim_10,125,125,0,"Wet, 1998",314WE0677_1998
314WE0677,median,2,Peak_Tim_10,125,125,0,"Wet, 1998",314WE0677_1998
314WE0677,max,2,Peak_Tim_10,169,169,0,"Moderate, 1991",314WE0677_1991
314WE0677,mean,2,Peak_Tim_10,NA,NA,0,NA,NA
314WE0677,min,3,Peak_Tim_2,124,124,0,"Wet, 1998",314WE0677_1998
314WE0677,median,3,Peak_Tim_2,144,144,0,"Moderate, 2000",314WE0677_2000
314WE0677,max,3,Peak_Tim_2,168,168,0,"Moderate, 1991",314WE0677_1991
314WE0677,mean,3,Peak_Tim_2,NA,NA,0,NA,NA
314WE0677,min,2,Peak_Tim_5,125,125,0,"Wet, 1998",314WE0677_1998
314WE0677,median,2,Peak_Tim_5,125,125,0,"Wet, 1998",314WE0677_1998
314WE0677,max,2,Peak_Tim_5,169,169,0,"Moderate, 1991",314WE0677_1991
314WE0677,mean,2,Peak_Tim_5,NA,NA,0,NA,NA
314WE0677,min,3,SP_Dur,24,24,0,"Moderate, 1991",314WE0677_1991
314WE0677,median,3,SP_Dur,28,28,0,"Moderate, 2000",314WE0677_2000
314WE0677,max,3,SP_Dur,89,89,0,"Wet, 1998",314WE0677_1998
314WE0677,mean,3,SP_Dur,NA,NA,0,NA,NA
314WE0677,min,3,SP_Mag,75.84620833,75.87629167,-0.03,"Moderate, 1991",314WE0677_1991
314WE0677,median,3,SP_Mag,23.44104167,23.44921,-0.01,"Moderate, 2000",314WE0677_2000
314WE0677,max,3,SP_Mag,10.60016667,10.580375,0.02,"Wet, 1998",314WE0677_1998
314WE0677,mean,3,SP_Mag,NA,NA,-0.006666667,NA,NA
314WE0677,min,3,SP_ROC,0.003441957,0.003437519,0,"Wet, 1998",314WE0677_1998
314WE0677,median,3,SP_ROC,0.044855155,0.044887055,0,"Moderate, 2000",314WE0677_2000
314WE0677,max,3,SP_ROC,0.114999387,0.115002951,0,"Moderate, 1991",314WE0677_1991
314WE0677,mean,3,SP_ROC,NA,NA,0,NA,NA
314WE0677,min,3,SP_Tim,164,164,0,"Moderate, 2000",314WE0677_2000
314WE0677,median,3,SP_Tim,175,175,0,"Moderate, 1991",314WE0677_1991
314WE0677,max,3,SP_Tim,228,228,0,"Wet, 1998",314WE0677_1998
314WE0677,mean,3,SP_Tim,NA,NA,0,NA,NA
314WE0677,min,3,Wet_BFL_Dur,26,26,0,"Moderate, 1991",314WE0677_1991
314WE0677,median,3,Wet_BFL_Dur,26,26,0,"Moderate, 1991",314WE0677_1991
314WE0677,max,3,Wet_BFL_Dur,41,37,4,"Moderate, 2000",314WE0677_2000
314WE0677,mean,3,Wet_BFL_Dur,NA,NA,1.333333333,NA,NA
314WE0677,min,3,Wet_BFL_Mag_10,0,0,0,"Moderate, 1991",314WE0677_1991
314WE0677,median,3,Wet_BFL_Mag_10,0.524625,0.5135083,0.01,"Moderate, 2000",314WE0677_2000
314WE0677,max,3,Wet_BFL_Mag_10,0.772941667,0.765308334,0.01,"Wet, 1998",314WE0677_1998
314WE0677,mean,3,Wet_BFL_Mag_10,NA,NA,0.006666667,NA,NA
314WE0677,min,3,Wet_BFL_Mag_50,0.670541667,5.034625,-4.36,"Moderate, 2000",314WE0677_2000
314WE0677,median,3,Wet_BFL_Mag_50,0.0004375,0,0,"Moderate, 1991",314WE0677_1991
314WE0677,max,3,Wet_BFL_Mag_50,5.4268125,5.428958334,0,"Wet, 1998",314WE0677_1998
314WE0677,mean,3,Wet_BFL_Mag_50,NA,NA,-1.453333333,NA,NA
314WE0677,min,3,Wet_Tim,123,127,-4,"Moderate, 2000",314WE0677_2000
314WE0677,median,3,Wet_Tim,106,106,0,"Wet, 1998",314WE0677_1998
314WE0677,max,3,Wet_Tim,149,149,0,"Moderate, 1991",314WE0677_1991
314WE0677,mean,3,Wet_Tim,NA,NA,-1.333333333,NA,NA
314WE0677,NA,23,Peak_10,100.3363417,100.27655,0.06,NA,314WE0677_NA
314WE0677,NA,23,Peak_2,2.893458333,2.894583333,0,NA,314WE0677_NA
314WE0677,NA,23,Peak_5,64.98431667,64.960436,0.02,NA,314WE0677_NA
314WE0779,min,1,DS_Tim,261,261,0,"Wet, 1993",314WE0779_1993
314WE0779,median,1,DS_Tim,261,261,0,"Wet, 1993",314WE0779_1993
314WE0779,max,1,DS_Tim,261,261,0,"Wet, 1993",314WE0779_1993
314WE0779,mean,1,DS_Tim,NA,NA,0,NA,NA
314WE0779,min,1,Peak_Dur_10,6,6,0,"Wet, 1993",314WE0779_1993
314WE0779,median,1,Peak_Dur_10,6,6,0,"Wet, 1993",314WE0779_1993
314WE0779,max,1,Peak_Dur_10,6,6,0,"Wet, 1993",314WE0779_1993
314WE0779,mean,1,Peak_Dur_10,NA,NA,0,NA,NA
314WE0779,min,1,Peak_Dur_2,207,207,0,"Wet, 1993",314WE0779_1993
314WE0779,median,1,Peak_Dur_2,207,207,0,"Wet, 1993",314WE0779_1993
314WE0779,max,1,Peak_Dur_2,207,207,0,"Wet, 1993",314WE0779_1993
314WE0779,mean,1,Peak_Dur_2,NA,NA,0,NA,NA
314WE0779,min,1,Peak_Dur_5,8,8,0,"Wet, 1993",314WE0779_1993
314WE0779,median,1,Peak_Dur_5,8,8,0,"Wet, 1993",314WE0779_1993
314WE0779,max,1,Peak_Dur_5,8,8,0,"Wet, 1993",314WE0779_1993
314WE0779,mean,1,Peak_Dur_5,NA,NA,0,NA,NA
314WE0779,min,1,Peak_Fre_10,1,1,0,"Wet, 1993",314WE0779_1993
314WE0779,median,1,Peak_Fre_10,1,1,0,"Wet, 1993",314WE0779_1993
314WE0779,max,1,Peak_Fre_10,1,1,0,"Wet, 1993",314WE0779_1993
314WE0779,mean,1,Peak_Fre_10,NA,NA,0,NA,NA
314WE0779,min,1,Peak_Fre_2,4,4,0,"Wet, 1993",314WE0779_1993
314WE0779,median,1,Peak_Fre_2,4,4,0,"Wet, 1993",314WE0779_1993
314WE0779,max,1,Peak_Fre_2,4,4,0,"Wet, 1993",314WE0779_1993
314WE0779,mean,1,Peak_Fre_2,NA,NA,0,NA,NA
314WE0779,min,1,Peak_Fre_5,1,1,0,"Wet, 1993",314WE0779_1993
314WE0779,median,1,Peak_Fre_5,1,1,0,"Wet, 1993",314WE0779_1993
314WE0779,max,1,Peak_Fre_5,1,1,0,"Wet, 1993",314WE0779_1993
314WE0779,mean,1,Peak_Fre_5,NA,NA,0,NA,NA
314WE0779,min,1,Peak_Tim_10,234,234,0,"Wet, 1993",314WE0779_1993
314WE0779,median,1,Peak_Tim_10,234,234,0,"Wet, 1993",314WE0779_1993
314WE0779,max,1,Peak_Tim_10,234,234,0,"Wet, 1993",314WE0779_1993
314WE0779,mean,1,Peak_Tim_10,NA,NA,0,NA,NA
314WE0779,min,1,Peak_Tim_2,182,182,0,"Wet, 1993",314WE0779_1993
314WE0779,median,1,Peak_Tim_2,182,182,0,"Wet, 1993",314WE0779_1993
314WE0779,max,1,Peak_Tim_2,182,182,0,"Wet, 1993",314WE0779_1993
314WE0779,mean,1,Peak_Tim_2,NA,NA,0,NA,NA
314WE0779,min,1,Peak_Tim_5,234,234,0,"Wet, 1993",314WE0779_1993
314WE0779,median,1,Peak_Tim_5,234,234,0,"Wet, 1993",314WE0779_1993
314WE0779,max,1,Peak_Tim_5,234,234,0,"Wet, 1993",314WE0779_1993
314WE0779,mean,1,Peak_Tim_5,NA,NA,0,NA,NA
314WE0779,min,1,SP_Dur,21,21,0,"Wet, 1993",314WE0779_1993
314WE0779,median,1,SP_Dur,21,21,0,"Wet, 1993",314WE0779_1993
314WE0779,max,1,SP_Dur,21,21,0,"Wet, 1993",314WE0779_1993
314WE0779,mean,1,SP_Dur,NA,NA,0,NA,NA
314WE0779,min,1,SP_Mag,379.1745833,379.1767917,0,"Wet, 1993",314WE0779_1993
314WE0779,median,1,SP_Mag,379.1745833,379.1767917,0,"Wet, 1993",314WE0779_1993
314WE0779,max,1,SP_Mag,379.1745833,379.1767917,0,"Wet, 1993",314WE0779_1993
314WE0779,mean,1,SP_Mag,NA,NA,0,NA,NA
314WE0779,min,1,SP_ROC,0.122201383,0.122200814,0,"Wet, 1993",314WE0779_1993
314WE0779,median,1,SP_ROC,0.122201383,0.122200814,0,"Wet, 1993",314WE0779_1993
314WE0779,max,1,SP_ROC,0.122201383,0.122200814,0,"Wet, 1993",314WE0779_1993
314WE0779,mean,1,SP_ROC,NA,NA,0,NA,NA
314WE0779,min,1,SP_Tim,240,240,0,"Wet, 1993",314WE0779_1993
314WE0779,median,1,SP_Tim,240,240,0,"Wet, 1993",314WE0779_1993
314WE0779,max,1,SP_Tim,240,240,0,"Wet, 1993",314WE0779_1993
314WE0779,mean,1,SP_Tim,NA,NA,0,NA,NA
314WE0779,min,1,Wet_BFL_Dur,28,28,0,"Wet, 1993",314WE0779_1993
314WE0779,median,1,Wet_BFL_Dur,28,28,0,"Wet, 1993",314WE0779_1993
314WE0779,max,1,Wet_BFL_Dur,28,28,0,"Wet, 1993",314WE0779_1993
314WE0779,mean,1,Wet_BFL_Dur,NA,NA,0,NA,NA
314WE0779,min,1,Wet_BFL_Mag_10,3.889658333,3.8896875,0,"Wet, 1993",314WE0779_1993
314WE0779,median,1,Wet_BFL_Mag_10,3.889658333,3.8896875,0,"Wet, 1993",314WE0779_1993
314WE0779,max,1,Wet_BFL_Mag_10,3.889658333,3.8896875,0,"Wet, 1993",314WE0779_1993
314WE0779,mean,1,Wet_BFL_Mag_10,NA,NA,0,NA,NA
314WE0779,min,1,Wet_BFL_Mag_50,4.049354167,4.049375,0,"Wet, 1993",314WE0779_1993
314WE0779,median,1,Wet_BFL_Mag_50,4.049354167,4.049375,0,"Wet, 1993",314WE0779_1993
314WE0779,max,1,Wet_BFL_Mag_50,4.049354167,4.049375,0,"Wet, 1993",314WE0779_1993
314WE0779,mean,1,Wet_BFL_Mag_50,NA,NA,0,NA,NA
314WE0779,min,1,Wet_Tim,212,212,0,"Wet, 1993",314WE0779_1993
314WE0779,median,1,Wet_Tim,212,212,0,"Wet, 1993",314WE0779_1993
314WE0779,max,1,Wet_Tim,212,212,0,"Wet, 1993",314WE0779_1993
314WE0779,mean,1,Wet_Tim,NA,NA,0,NA,NA
314WE0779,NA,23,Peak_10,124.998525,124.9994,0,NA,314WE0779_NA
314WE0779,NA,23,Peak_2,5.191541667,5.191583333,0,NA,314WE0779_NA
314WE0779,NA,23,Peak_5,72.9925,72.992968,0,NA,314WE0779_NA
314WE0796,NA,23,Peak_10,41.410125,41.41074567,0,NA,314WE0796_NA
314WE0796,NA,23,Peak_2,5.617041667,5.617041667,0,NA,314WE0796_NA
314WE0796,NA,23,Peak_5,27.037575,27.037877,0,NA,314WE0796_NA
314WE1046,min,1,DS_Dur_WS,224,223,1,"Wet, 1992",314WE1046_1992
314WE1046,median,1,DS_Dur_WS,224,223,1,"Wet, 1992",314WE1046_1992
314WE1046,max,1,DS_Dur_WS,224,223,1,"Wet, 1992",314WE1046_1992
314WE1046,mean,1,DS_Dur_WS,NA,NA,1,NA,NA
314WE1046,min,1,DS_Mag_50,0.155583334,0.154333333,0,"Wet, 1992",314WE1046_1992
314WE1046,median,1,DS_Mag_50,0.155583334,0.154333333,0,"Wet, 1992",314WE1046_1992
314WE1046,max,1,DS_Mag_50,0.155583334,0.154333333,0,"Wet, 1992",314WE1046_1992
314WE1046,mean,1,DS_Mag_50,NA,NA,0,NA,NA
314WE1046,min,1,DS_Mag_90,0.9262125,0.911466666,0.01,"Wet, 1992",314WE1046_1992
314WE1046,median,1,DS_Mag_90,0.9262125,0.911466666,0.01,"Wet, 1992",314WE1046_1992
314WE1046,max,1,DS_Mag_90,0.9262125,0.911466666,0.01,"Wet, 1992",314WE1046_1992
314WE1046,mean,1,DS_Mag_90,NA,NA,0.01,NA,NA
314WE1046,min,2,DS_Tim,235,236,-1,"Wet, 1992",314WE1046_1992
314WE1046,median,2,DS_Tim,NA,NA,-0.5,NA,NA
314WE1046,max,2,DS_Tim,219,219,0,"Wet, 2011",314WE1046_2011
314WE1046,mean,2,DS_Tim,NA,NA,-0.5,NA,NA
314WE1046,min,3,Peak_Dur_2,7,17,-10,"Wet, 2006",314WE1046_2006
314WE1046,median,3,Peak_Dur_2,7,17,-10,"Wet, 2006",314WE1046_2006
314WE1046,max,3,Peak_Dur_2,186,195,-9,"Wet, 2011",314WE1046_2011
314WE1046,mean,3,Peak_Dur_2,NA,NA,-9.666666667,NA,NA
314WE1046,min,3,Peak_Fre_2,2,1,1,"Wet, 1992",314WE1046_1992
314WE1046,median,3,Peak_Fre_2,2,1,1,"Wet, 1992",314WE1046_1992
314WE1046,max,3,Peak_Fre_2,3,1,2,"Wet, 2011",314WE1046_2011
314WE1046,mean,3,Peak_Fre_2,NA,NA,1.333333333,NA,NA
314WE1046,min,3,Peak_Tim_2,147,170,-23,"Wet, 2011",314WE1046_2011
314WE1046,median,3,Peak_Tim_2,133,134,-1,"Wet, 1992",314WE1046_1992
314WE1046,max,3,Peak_Tim_2,78,0,78,"Wet, 2006",314WE1046_2006
314WE1046,mean,3,Peak_Tim_2,NA,NA,18,NA,NA
314WE1046,min,2,SP_Dur,57,58,-1,"Wet, 1992",314WE1046_1992
314WE1046,median,2,SP_Dur,NA,NA,-0.5,NA,NA
314WE1046,max,2,SP_Dur,42,42,0,"Wet, 2011",314WE1046_2011
314WE1046,mean,2,SP_Dur,NA,NA,-0.5,NA,NA
314WE1046,min,2,SP_Mag,65.55,65.49004167,0.06,"Wet, 1992",314WE1046_1992
314WE1046,median,2,SP_Mag,NA,NA,0.11,NA,NA
314WE1046,max,2,SP_Mag,107.00175,106.8387,0.16,"Wet, 2011",314WE1046_2011
314WE1046,mean,2,SP_Mag,NA,NA,0.11,NA,NA
314WE1046,min,2,SP_ROC,0.01980367,0.019800286,0,"Wet, 2011",314WE1046_2011
314WE1046,median,2,SP_ROC,0.01980367,0.019800286,0,"Wet, 2011",314WE1046_2011
314WE1046,max,2,SP_ROC,0.019805235,0.019797882,0,"Wet, 1992",314WE1046_1992
314WE1046,mean,2,SP_ROC,NA,NA,0,NA,NA
314WE1046,min,2,SP_Tim,177,177,0,"Wet, 2011",314WE1046_2011
314WE1046,median,2,SP_Tim,177,177,0,"Wet, 2011",314WE1046_2011
314WE1046,max,2,SP_Tim,178,178,0,"Wet, 1992",314WE1046_1992
314WE1046,mean,2,SP_Tim,NA,NA,0,NA,NA
314WE1046,min,2,Wet_BFL_Dur,28,28,0,"Wet, 2011",314WE1046_2011
314WE1046,median,2,Wet_BFL_Dur,28,28,0,"Wet, 2011",314WE1046_2011
314WE1046,max,2,Wet_BFL_Dur,63,63,0,"Wet, 1992",314WE1046_1992
314WE1046,mean,2,Wet_BFL_Dur,NA,NA,0,NA,NA
314WE1046,min,2,Wet_BFL_Mag_10,0,0,0,"Wet, 1992",314WE1046_1992
314WE1046,median,2,Wet_BFL_Mag_10,0,0,0,"Wet, 1992",314WE1046_1992
314WE1046,max,2,Wet_BFL_Mag_10,0,0,0,"Wet, 2011",314WE1046_2011
314WE1046,mean,2,Wet_BFL_Mag_10,NA,NA,0,NA,NA
314WE1046,min,2,Wet_BFL_Mag_50,3.2205,3.226833333,-0.01,"Wet, 1992",314WE1046_1992
314WE1046,median,2,Wet_BFL_Mag_50,NA,NA,-0.005,NA,NA
314WE1046,max,2,Wet_BFL_Mag_50,0,0,0,"Wet, 2011",314WE1046_2011
314WE1046,mean,2,Wet_BFL_Mag_50,NA,NA,-0.005,NA,NA
314WE1046,min,2,Wet_Tim,115,115,0,"Wet, 1992",314WE1046_1992
314WE1046,median,2,Wet_Tim,115,115,0,"Wet, 1992",314WE1046_1992
314WE1046,max,2,Wet_Tim,149,149,0,"Wet, 2011",314WE1046_2011
314WE1046,mean,2,Wet_Tim,NA,NA,0,NA,NA
314WE1046,min,1,Peak_Dur_10,1,1,0,"Wet, 2011",314WE1046_2011
314WE1046,median,1,Peak_Dur_10,1,1,0,"Wet, 2011",314WE1046_2011
314WE1046,max,1,Peak_Dur_10,1,1,0,"Wet, 2011",314WE1046_2011
314WE1046,mean,1,Peak_Dur_10,NA,NA,0,NA,NA
314WE1046,min,1,Peak_Dur_5,1,1,0,"Wet, 2011",314WE1046_2011
314WE1046,median,1,Peak_Dur_5,1,1,0,"Wet, 2011",314WE1046_2011
314WE1046,max,1,Peak_Dur_5,1,1,0,"Wet, 2011",314WE1046_2011
314WE1046,mean,1,Peak_Dur_5,NA,NA,0,NA,NA
314WE1046,min,1,Peak_Fre_10,1,1,0,"Wet, 2011",314WE1046_2011
314WE1046,median,1,Peak_Fre_10,1,1,0,"Wet, 2011",314WE1046_2011
314WE1046,max,1,Peak_Fre_10,1,1,0,"Wet, 2011",314WE1046_2011
314WE1046,mean,1,Peak_Fre_10,NA,NA,0,NA,NA
314WE1046,min,1,Peak_Fre_5,1,1,0,"Wet, 2011",314WE1046_2011
314WE1046,median,1,Peak_Fre_5,1,1,0,"Wet, 2011",314WE1046_2011
314WE1046,max,1,Peak_Fre_5,1,1,0,"Wet, 2011",314WE1046_2011
314WE1046,mean,1,Peak_Fre_5,NA,NA,0,NA,NA
314WE1046,min,1,Peak_Tim_10,170,170,0,"Wet, 2011",314WE1046_2011
314WE1046,median,1,Peak_Tim_10,170,170,0,"Wet, 2011",314WE1046_2011
314WE1046,max,1,Peak_Tim_10,170,170,0,"Wet, 2011",314WE1046_2011
314WE1046,mean,1,Peak_Tim_10,NA,NA,0,NA,NA
314WE1046,min,1,Peak_Tim_5,170,170,0,"Wet, 2011",314WE1046_2011
314WE1046,median,1,Peak_Tim_5,170,170,0,"Wet, 2011",314WE1046_2011
314WE1046,max,1,Peak_Tim_5,170,170,0,"Wet, 2011",314WE1046_2011
314WE1046,mean,1,Peak_Tim_5,NA,NA,0,NA,NA
314WE1046,NA,23,Peak_10,353.418725,353.1377416,0.28,NA,314WE1046_NA
314WE1046,NA,23,Peak_2,0.207875,0.165375,0.04,NA,314WE1046_NA
314WE1046,NA,23,Peak_5,164.8256833,164.6567167,0.17,NA,314WE1046_NA
315CE0584,min,2,DS_Dur_WS,123,123,0,"Wet, 1993",315CE0584_1993
315CE0584,median,2,DS_Dur_WS,123,123,0,"Wet, 1993",315CE0584_1993
315CE0584,max,2,DS_Dur_WS,230,230,0,"Wet, 2010",315CE0584_2010
315CE0584,mean,2,DS_Dur_WS,NA,NA,0,NA,NA
315CE0584,min,2,DS_Mag_50,0.024,0.023520835,0,"Wet, 2010",315CE0584_2010
315CE0584,median,2,DS_Mag_50,0.024,0.023520835,0,"Wet, 2010",315CE0584_2010
315CE0584,max,2,DS_Mag_50,1.354708333,1.355708333,0,"Wet, 1993",315CE0584_1993
315CE0584,mean,2,DS_Mag_50,NA,NA,0,NA,NA
315CE0584,min,2,DS_Mag_90,0.025,0.025,0,"Wet, 2010",315CE0584_2010
315CE0584,median,2,DS_Mag_90,0.025,0.025,0,"Wet, 2010",315CE0584_2010
315CE0584,max,2,DS_Mag_90,1.377,1.378,0,"Wet, 1993",315CE0584_1993
315CE0584,mean,2,DS_Mag_90,NA,NA,0,NA,NA
315CE0584,min,3,DS_Tim,197,197,0,"Wet, 2010",315CE0584_2010
